stop_id,stop_name,stop_lat,stop_lon
2949,"Moyville Lawns, Stop 2949",53.2816733,-6.293250826
2950,"Pearse Brothers Park, Stop 2950",53.28179341,-6.288461914
2954,"Whitechurch Green, Stop 2954",53.2780415,-6.286317462
2955,"Ballyboden Church, Stop 2955",53.27787197,-6.289533367
2956,"Glenmore Park, Stop 2956",53.27812019,-6.286164354
2965,"Whitechurch Road, Stop 2965",53.28030415,-6.28427735
2966,"Hermitage Avenue, Stop 2966",53.28278122,-6.279033923
2967,"Eden Avenue, Stop 2967",53.2813395,-6.276917275
2968,"Three Rock Rovers, Stop 2968",53.28032933,-6.273568645
2980,"Three Rock Rovers, Stop 2980",53.28001653,-6.273071367
2981,"Eden Avenue, Stop 2981",53.2812724,-6.277249911
2983,"Pearse Brothers Park, Stop 2983",53.28161858,-6.287554071
2984,"Moyville Lawns, Stop 2984",53.28154371,-6.293615923
2991,"Hermitage Avenue, Stop 2991",53.28331662,-6.279387351
2992,"St Enda's Park, Stop 2992",53.28462799,-6.281194445
3003,"Mount Carmel Church, Stop 3003",53.28032236,-6.340169314
3004,"Ballycullen Avenue, Stop 3004",53.28214637,-6.340773498
3005,"Carriglea Avenue, Stop 3005",53.27855073,-6.342037492
3006,"Glenlyon Park, Stop 3006",53.2784545,-6.331274096
3007,"Greenfield Park, Stop 3007",53.27618717,-6.331107508
3365,"St Mary's Church, Stop 3365",53.3596569,-6.439193112
3366,"Lucan Heights, Stop 3366",53.35817573,-6.44139564
3367,"Lucan Village, Stop 3367",53.35642918,-6.448760619
3368,"Finnstown Abbey, Stop 3368",53.3445579,-6.449582115
3370,"Finnstown Abbey, Stop 3370",53.34447042,-6.447692905
3372,"Lucan Village, Stop 3372",53.35656433,-6.448094691
3373,"Lucan Heights, Stop 3373",53.35808279,-6.441849744
3374,"St Mary's Church, Stop 3374",53.35963427,-6.439524473
3376,"Nangor Cresent, Stop 3376",53.32157234,-6.407694491
3377,"Cherrywood Drive, Stop 3377",53.32097233,-6.410553862
3378,"Old Church Avenue, Stop 3378",53.31969828,-6.414774073
3379,"Cherrywood Park, Stop 3379",53.31894186,-6.420085635
3383,"Kilcarberry, Stop 3383",53.31848482,-6.445499141
3384,"Ballybane Green, Stop 3384",53.3195769,-6.449992521
3385,"Clutterland, Stop 3385",53.31910733,-6.458144958
3386,"Peamount Road, Stop 3386",53.31898257,-6.463102737
3387,"The Lodge, Stop 3387",53.31849327,-6.466287379
3389,"Peamount Hospital, Stop 3389",53.31573243,-6.480209455
3390,"Peamount, Stop 3390",53.31318343,-6.488269187
3392,"Westmanstown, Stop 3392",53.30822383,-6.495512298
3393,"Cornerpark, Stop 3393",53.30390603,-6.499505275
3394,"Glebe Close, Stop 3394",53.30056434,-6.501077764
3396,"Newcastle, Stop 3396",53.29975207,-6.499380852
3397,"Orchard Grove, Stop 3397",53.29963646,-6.496624339
3398,"Alymer Road, Stop 3398",53.2980706,-6.49361882
3399,"Newcastle Manor, Stop 3399",53.29605495,-6.492009547
3400,"Newcastle Manor, Stop 3400",53.29538072,-6.490578143
3401,"Aylmer Road, Stop 3401",53.29775805,-6.493779843
3402,"Orchard Grove, Stop 3402",53.29960676,-6.497120483
3403,"Newcastle, Stop 3403",53.29977614,-6.500580258
3404,"Peamount Road, Stop 3404",53.30096095,-6.501168898
3405,"Cornerpark, Stop 3405",53.30360492,-6.499860935
3406,"Westmanstown, Stop 3406",53.30593567,-6.497948581
3407,"Keeloges, Stop 3407",53.31125725,-6.49088847
3408,"Peamount, Stop 3408",53.31227387,-6.489546953
3409,"Peamount Hospital, Stop 3409",53.31595493,-6.480036452
3410,"Westmanstown, Stop 3410",53.3078623,-6.496065225
3411,"The Lodge, Stop 3411",53.31825504,-6.467331589
3412,"Clutterland, Stop 3412",53.31965594,-6.461652573
3413,"New Nangor Road, Stop 3413",53.31965262,-6.460001573
3414,"Ballybane Green, Stop 3414",53.32008134,-6.450769787
3415,"Kilcarberry, Stop 3415",53.31854145,-6.445016768
3416,"Kilcarberry Park, Stop 3416",53.31815327,-6.441443566
3417,"Grange Castle GC, Stop 3417",53.31834225,-6.435282677
3418,"Castlegrange Green, Stop 3418",53.32003321,-6.427175252
3419,"Rath Gael Estate, Stop 3419",53.32037851,-6.424055379
3420,"Cherrywood Park, Stop 3420",53.31900693,-6.420248342
3421,"Old Church Avenue, Stop 3421",53.31975517,-6.414997119
3422,"Cherrywood Drive, Stop 3422",53.32081764,-6.411760466
3423,"Cherrywood Grove, Stop 3423",53.32180331,-6.407490747
3425,"Newlands Cross, Stop 3425",53.31390173,-6.39199621
3426,"Citywest Hotel, Stop 3426",53.28322938,-6.441005144
3427,"Newlands Cross, Stop 3427",53.31251606,-6.39188321
3428,"Bushfield, Stop 3428",53.31126016,-6.398743763
3429,"Bedlesshill, Stop 3429",53.30664889,-6.406764334
3432,"Bianconi Avenue, Stop 3432",53.29136614,-6.428198608
3434,"Saggart, Stop 3434",53.28029338,-6.444681162
3435,"Mill Road, Stop 3435",53.28165891,-6.448080855
3436,"Spring Bank, Stop 3436",53.28331331,-6.452970063
3437,"Fitzmaurice Road, Stop 3437",53.28359097,-6.460533791
3438,"Bianconi Avenue, Stop 3438",53.29144403,-6.427970743
3439,"Maple Grove, Stop 3439",53.28273445,-6.463114109
3440,"Rathcoole SC, Stop 3440",53.28182165,-6.465516376
3441,"Rathcoole Village, Stop 3441",53.28118788,-6.472857459
3443,"Holy Family NS, Stop 3443",53.28057388,-6.47685341
3444,"Hillview, Stop 3444",53.28118568,-6.474792107
3445,"Rathcoole Village, Stop 3445",53.28133576,-6.471772422
3446,"Scoil Chronain, Stop 3446",53.28156501,-6.46792506
3447,"Rathcoole SC, Stop 3447",53.28191739,-6.465272994
3448,"Maple Grove, Stop 3448",53.28282255,-6.462975972
3449,"Fitzmaurice Road, Stop 3449",53.2836065,-6.459648378
3453,"Spring Bank, Stop 3453",53.28296081,-6.452817826
3454,"Millrace Estate, Stop 3454",53.28165384,-6.44769112
3455,"Saggart, Stop 3455",53.28034904,-6.444814108
3456,"Citywest Hotel, Stop 3456",53.28351647,-6.440964698
3457,"Garter Lane, Stop 3457",53.29002461,-6.438282752
3461,"Green Isle Hotel, Stop 3461",53.30959375,-6.404508704
3465,"Boot Road, Stop 3465",53.31676667,-6.395835952
3886,"Primrose Lane, Stop 3886",53.35569042,-6.454165634
3887,"Ardeevin Avenue, Stop 3887",53.3552288,-6.458779283
3888,"Old Cornmill Road, Stop 3888",53.35515377,-6.462717926
3890,"Dodsboro Road, Stop 3890",53.35068928,-6.464305587
3891,"Woodview Heights, Stop 3891",53.35194187,-6.463163987
3892,"Weston Estate, Stop 3892",53.35614019,-6.4751515
3893,"Cooldrinagh Lane, Stop 3893",53.35308413,-6.480773627
3895,"R403, Stop 3895",53.34877518,-6.490389683
3896,"Dept of Agriculture, Stop 3896",53.34688779,-6.49466188
3943,"Dept of Agriculture, Stop 3943",53.3470719,-6.494294919
3944,"R403, Stop 3944",53.34899641,-6.489405538
3945,"Cooldrinagh Lane, Stop 3945",53.35370171,-6.479865358
3946,"Weston Estate, Stop 3946",53.35611534,-6.475317639
3947,"N4 Slip Rd Celbridge, Stop 3947",53.35816486,-6.4732313
3949,"Leixlip Road, Stop 3949",53.35551692,-6.460211074
3950,"Leixlip Road, Stop 3950",53.35560249,-6.455010094
4001,"Liffey Valley Golf, Stop 4001",53.35918958,-6.473239739
4004,"The Pines, Stop 4004",53.2500384,-6.454245822
4005,"Glenareen, Stop 4005",53.24770619,-6.455993227
4006,"Brittas Grange, Stop 4006",53.24158084,-6.455644391
4007,"Brittas Cottages, Stop 4007",53.23801645,-6.455248363
4008,"McDonagh's Lane, Stop 4008",53.2368,-6.454318391
4009,"Listeen Road, Stop 4009",53.23162036,-6.457590741
4010,"Fairway View, Stop 4010",53.23284423,-6.4563184
4069,"Fairway View, Stop 4069",53.23269635,-6.456698214
4070,"McDonagh's Lane, Stop 4070",53.23747451,-6.455043158
4071,"Brittas Grange, Stop 4071",53.24136717,-6.455801913
4072,"Glenareen, Stop 4072",53.24865343,-6.455569501
4073,"The Pines, Stop 4073",53.25060773,-6.453790703
4340,"The Square, Stop 4340",53.28600745,-6.373770777
4342,"The Square Tallaght, Stop 4342",53.28610564,-6.373062114
4344,"The Square, Stop 4344",53.28584838,-6.37265193
4347,"The Square Tallaght, Stop 4347",53.28622205,-6.375007513
4348,"Tallaght Luas, Stop 4348",53.28668164,-6.375095063
4379,"Red Cow Luas, Stop 4379",53.31629635,-6.373715086
4392,"Greenhills College, Stop 4392",53.30706911,-6.334239943
4401,"Kennelsfort, Stop 4401",53.35475553,-6.371710305
4409,"Clondalkin Village, Stop 4409",53.32234719,-6.393089718
4410,"Kennelsfort Road, Stop 4410",53.34524896,-6.406526926
4411,"Shancastle, Stop 4411",53.35096772,-6.404691318
4435,"Tallaght Village, Stop 4435",53.28884292,-6.363568377
4436,"IT Tallaght, Stop 4436",53.28916826,-6.36697587
4438,"Citywest Campus, Stop 4438",53.2933146,-6.422606697
4440,"Brookview Road, Stop 4440",53.28642954,-6.407036795
4441,"Brookfield Road, Stop 4441",53.28852717,-6.404603854
4445,"Killinarden, Stop 4445",53.28063952,-6.389511148
4446,"Airton Road, Stop 4446",53.29399907,-6.355510548
4532,"Hazelwood Cresent, Stop 4532",53.31201236,-6.405243921
4534,"Park View Lawns, Stop 4534",53.31312188,-6.408234174
4535,"St John's Green, Stop 4535",53.31564444,-6.408005223
4536,"Hazelwood Cresent, Stop 4536",53.31211439,-6.40548024
4537,"Oak Way, Stop 4537",53.31087221,-6.401984836
4545,"Grange Castle, Stop 4545",53.3192831,-6.43437767
4549,"Woodford Drive, Stop 4549",53.32125662,-6.377594419
4550,"Watery Lane, Stop 4550",53.32491658,-6.390336008
4551,"Woodford Walk, Stop 4551",53.32649703,-6.38292027
4552,"Grange Castle Park, Stop 4552",53.32508581,-6.439599608
4554,"Pfizer, Stop 4554",53.32692765,-6.439547404
4555,"Grange Castle Park, Stop 4555",53.32502936,-6.439406511
4557,"Barrack Court, Stop 4557",53.28130904,-6.469688833
4558,"Newcastle Golf C, Stop 4558",53.31757554,-6.471813739
4559,"Newcastle Golf C, Stop 4559",53.31753595,-6.471529975
4560,"School Road, Stop 4560",53.27949507,-6.477536605
4561,"Foxborough Road, Stop 4561",53.3417655,-6.423732333
4562,"Foxborough Road, Stop 4562",53.34065809,-6.424268761
4564,"School Road, Stop 4564",53.27802441,-6.479208396
4576,"Grange Castle, Stop 4576",53.31936297,-6.434299696
4577,"Wellington Lane, Stop 4577",53.29544456,-6.323125839
4578,"St Jude's GAA Club, Stop 4578",53.29756285,-6.326118406
4599,"Hermitage Valley, Stop 4599",53.35754968,-6.423840929
4601,"Ballyowen Park, Stop 4601",53.35575592,-6.422089347
4602,"The Penny Hill, Stop 4602",53.34762647,-6.424477393
4603,"Castle Road, Stop 4603",53.3460962,-6.420223212
4604,"Earlsfort, Stop 4604",53.34440319,-6.418618701
4605,"Foxborough Hall, Stop 4605",53.34333336,-6.421992418
4606,"Balgaddy Road, Stop 4606",53.33979309,-6.426147786
4607,"Moy Glas Dene, Stop 4607",53.34034117,-6.430227382
4608,"Griffeen Road, Stop 4608",53.34240905,-6.432329063
4609,"Elm Wood, Stop 4609",53.34593948,-6.43287541
4610,"Ballyowen Celtic FC, Stop 4610",53.34759848,-6.43601383
4611,"St Finnian's, Stop 4611",53.34892388,-6.439765499
4612,"Arthur Griffith Park, Stop 4612",53.34744916,-6.442462871
4613,"Esker Cottages, Stop 4613",53.34508498,-6.44450154
4616,"Lucan Comm College, Stop 4616",53.34769648,-6.451105409
4617,"Pfizer Ireland, Stop 4617",53.32666575,-6.439451874
4619,"Foxborough Estate, Stop 4619",53.33989448,-6.426339277
4620,"Lucan Comm College, Stop 4620",53.34723636,-6.45097189
4623,"Balgaddy Road, Stop 4623",53.34041837,-6.43063002
4624,"Lucan Leisure Centre, Stop 4624",53.34791258,-6.436663219
4625,"Griffeen Road, Stop 4625",53.34544096,-6.431872383
4626,"Arthur Griffith Park, Stop 4626",53.34730993,-6.442813405
4627,"St Finnian's, Stop 4627",53.34919884,-6.439485087
4628,"Moy Glas Park, Stop 4628",53.34335973,-6.432174038
4629,"Foxborough Hall, Stop 4629",53.34348906,-6.422211948
4630,"Earlsfort, Stop 4630",53.34465692,-6.41877452
4631,"Castle Road, Stop 4631",53.34665041,-6.422711017
4632,"Ballyowen Road, Stop 4632",53.34758571,-6.424794318
4633,"Ballyowen Park, Stop 4633",53.35498016,-6.421877643
4640,"Tallaght Hospital, Stop 4640",53.28939562,-6.373747085
4641,"Jobstown Road, Stop 4641",53.28287232,-6.401815045
4642,"Russell Estate, Stop 4642",53.28084476,-6.403435365
4643,"Jobstown Road, Stop 4643",53.28082042,-6.403631229
4644,"Russell Lane, Stop 4644",53.28367573,-6.402744914
4645,"Swiftbrook Avenue, Stop 4645",53.28486097,-6.406015283
4646,"Tallaght Hospital, Stop 4646",53.28943871,-6.37427044
4647,"South Dublin CC, Stop 4647",53.29005747,-6.371531949
4662,"Hillcrest Park, Stop 4662",53.31330519,-6.341216064
4663,"Watery Lane, Stop 4663",53.32514232,-6.389081493
4664,"Clondalkin Town C, Stop 4664",53.3222848,-6.39246159
4665,"St Joseph's NS, Stop 4665",53.31723876,-6.395518057
4666,"Fonthill Road, Stop 4666",53.31682346,-6.398055201
4667,"St John's Estate, Stop 4667",53.31747882,-6.401347763
4668,"Cherrywood Avenue, Stop 4668",53.32033853,-6.406164323
4669,"Mill Church Way, Stop 4669",53.31989958,-6.421821476
4670,"St Cuthberts Court, Stop 4670",53.3212285,-6.42240289
4671,"Fonthill Road, Stop 4671",53.32015445,-6.405840953
4672,"St John's Estate, Stop 4672",53.31754767,-6.401120046
4673,"Boot Road, Stop 4673",53.31809714,-6.395185661
4674,"Yellow Meadows Dr, Stop 4674",53.32608156,-6.382770845
4677,"Bawnogue Road, Stop 4677",53.32301377,-6.409967595
4688,"Shancastle Park, Stop 4688",53.35040934,-6.404607022
4689,"Fonthill Retail Park, Stop 4689",53.3476992,-6.405594414
4690,"Fonthill Retail Park, Stop 4690",53.34950944,-6.405196397
4691,"Rowlagh Cresent, Stop 4691",53.34350862,-6.40744789
4713,"Bianconi Avenue, Stop 4713",53.29128922,-6.427136411
4714,"Castle Drive, Stop 4714",53.28874724,-6.423854925
4715,"Liffey Valley SC, Stop 4715",53.35267935,-6.395599228
4749,"Ballycullen Road, Stop 4749",53.28542669,-6.330447458
4750,"Glenvara Park, Stop 4750",53.28248499,-6.330262195
4751,"Ballycullen Drive, Stop 4751",53.27901758,-6.332331884
4754,"Ballycullen Drive, Stop 4754",53.27820817,-6.336802188
4755,"Ballycullen Avenue, Stop 4755",53.27849035,-6.342219782
4756,"Scoil Treasa, Stop 4756",53.28037355,-6.339972374
4757,"Ballycullen Drive, Stop 4757",53.27832517,-6.336812641
4758,"Carrig Wood, Stop 4758",53.27912349,-6.332192795
4759,"Glenvara Park, Stop 4759",53.28244259,-6.330443817
4760,"Sally Park Close, Stop 4760",53.28535587,-6.330525211
4762,"Westbourne Lawn, Stop 4762",53.3209017,-6.419442827
4763,"Mill Court Avenue, Stop 4763",53.32121644,-6.416744259
4795,"Liffey Valley SC, Stop 4795",53.35241802,-6.395548956
4796,"Glenfield, Stop 4796",53.34736324,-6.406012492
4797,"St Ronan's Avenue, Stop 4797",53.33706516,-6.405495594
4798,"Coldcut Road, Stop 4798",53.34561428,-6.380920182
4799,"Ballyfermot Road, Stop 4799",53.34519374,-6.379073722
4861,"Rossmore Road, Stop 4861",53.29663926,-6.321158728
4862,"Orwell Road, Stop 4862",53.29920507,-6.319542749
4863,"Orwell Road, Stop 4863",53.29930304,-6.319478889
4864,"Rossmore Road, Stop 4864",53.29745198,-6.320151676
4865,"Rossmore Drive, Stop 4865",53.29616632,-6.321402312
4869,"St Colmcille's Way, Stop 4869",53.27911454,-6.318756507
4870,"Woodstown, Stop 4870",53.27666739,-6.330099103
4871,"Wood Dale View, Stop 4871",53.27611069,-6.336568732
4872,"Parklands, Stop 4872",53.27556201,-6.342348107
4873,"Old Court Farm, Stop 4873",53.27503279,-6.346956988
4874,"Old Court Road, Stop 4874",53.27469715,-6.350628634
4877,"Firhouse Road West, Stop 4877",53.27657338,-6.359583555
4878,"St Martin De Porres, Stop 4878",53.27678379,-6.366398381
4880,"St Martin De Porres, Stop 4880",53.2769457,-6.366407202
4882,"Old Court Road, Stop 4882",53.27479203,-6.350340082
4883,"Old Court Farm, Stop 4883",53.27513893,-6.346832934
4884,"Parklands, Stop 4884",53.27562844,-6.342600452
4885,"Wood Dale View, Stop 4885",53.2762189,-6.33659452
4886,"Woodstown, Stop 4886",53.27685935,-6.329686742
4887,"St Colmcille's Way, Stop 4887",53.27947292,-6.318037609
4888,"Palmerstown Crescent, Stop 4888",53.34742977,-6.378928809
4927,"Hazel Grove, Stop 4927",53.27483557,-6.394347694
4928,"Killinarden Comm Sch, Stop 4928",53.27620893,-6.394881024
4929,"Verschoyle Avenue, Stop 4929",53.28080557,-6.421417814
4930,"Citywest Avenue, Stop 4930",53.28756971,-6.422488364
4931,"Orchard Avenue, Stop 4931",53.28901878,-6.425359879
4932,"Magna Drive, Stop 4932",53.27886099,-6.42049975
4933,"Belfry, Stop 4933",53.2776403,-6.419270143
4960,"Citywest Road, Stop 4960",53.28505059,-6.421621287
5008,"Belgard Square North, Stop 5008",53.29045019,-6.369356994
5022,"Citywest Campus, Stop 5022",53.29338046,-6.422829286
5023,"Cushlawn Avenue, Stop 5023",53.27570205,-6.373397294
5024,"Marlfield Drive, Stop 5024",53.27072721,-6.371097301
5056,"Hermitage Clinic, Stop 5056",53.35752149,-6.402793928
5058,"Ballyowen Road, Stop 5058",53.35089882,-6.422494076
5119,"Brownsbarn Orchard, Stop 5119",53.2979016,-6.420127253
5120,"Kingswood Maldron, Stop 5120",53.30075786,-6.418626478
5121,"Green Isle Road, Stop 5121",53.30447041,-6.413927782
5122,"Manor Drive, Stop 5122",53.30698031,-6.407352227
5123,"Green Isle Road, Stop 5123",53.30704717,-6.406974591
5124,"Camac Valley, Stop 5124",53.30428594,-6.414249722
5125,"Brownsbarn Orchard, Stop 5125",53.29850354,-6.419429906
5126,"Holy Family Comm Sch, Stop 5126",53.27733399,-6.480042655
5129,"Butterfield Avenue, Stop 5129",53.29770872,-6.285770158
5130,"Charleville Square, Stop 5130",53.29669359,-6.293327059
5131,"Charleville Square, Stop 5131",53.29697454,-6.291605563
5132,"Owendore Avenue, Stop 5132",53.29794622,-6.286660822
5133,"Castle Park, Stop 5133",53.29051011,-6.34305941
5161,"Marlfield, Stop 5161",53.27089098,-6.371900711
5162,"Cushlawn Avenue, Stop 5162",53.27624637,-6.373766498
5164,"Fforster Green, Stop 5164",53.35037673,-6.423114197
5169,"Ballymount Avenue, Stop 5169",53.314718,-6.353663508
6001,"Kingswood Avenue, Stop 6001",53.29447651,-6.419398582
6002,"Kingswood Avenue, Stop 6002",53.29508485,-6.418506024
6003,"Green Isle Hotel, Stop 6003",53.30999596,-6.403668325
6011,"Michael Collins Park, Stop 6011",53.3275797,-6.39654125
6013,"Nangor Rd Roundabout, Stop 6013",53.32406207,-6.405680267
6014,"Michael Collins Park, Stop 6014",53.32744029,-6.397537339
6075,"Whitebrook Park, Stop 6075",53.28322944,-6.390943502
6083,"Walkinstown Cresent, Stop 6083",53.3171053,-6.337211237
6095,"Glenshane, Stop 6095",53.2867624,-6.396330294
6119,"The Beeches, Stop 6119",53.31129894,-6.490631877
6124,"St Brigid's Home, Stop 6124",53.25538732,-6.448792285
6132,"Rossmore Drive, Stop 6132",53.29563615,-6.323328362
6141,"Long Mile Road, Stop 6141",53.32360637,-6.349703476
6143,"Rosebank, Stop 6143",53.32825597,-6.393363087
6144,"Robinhood Ind Estate, Stop 6144",53.32339856,-6.348975922
6145,"Killeen Road, Stop 6145",53.3248803,-6.355388984
6146,"Knockmitten, Stop 6146",53.32637029,-6.360466033
6147,"Willow Road, Stop 6147",53.32695728,-6.365908237
6149,"Riverview Park, Stop 6149",53.32829282,-6.374850218
6150,"Woodford, Stop 6150",53.32827949,-6.385119872
6152,"Woodford, Stop 6152",53.32842839,-6.384168403
6153,"Nangor Park, Stop 6153",53.32843205,-6.374514629
6154,"Knockmitten, Stop 6154",53.32643214,-6.360388598
6155,"Killeen Road, Stop 6155",53.3249852,-6.355174777
6170,"Cushlawn, Stop 6170",53.2770992,-6.375008732
6184,"Greenoge, Stop 6184",53.29666228,-6.47053519
6185,"Greenoge, Stop 6185",53.29670374,-6.470263671
6186,"Grants Row, Stop 6186",53.29306142,-6.472193924
6187,"Ballynakelly, Stop 6187",53.29508899,-6.488833254
6188,"Newcastle Road, Stop 6188",53.29368326,-6.47865218
6215,"College Road, Stop 6215",53.29407788,-6.4715576
6216,"College Road, Stop 6216",53.29408484,-6.481953167
6242,"Rosebank, Stop 6242",53.32829837,-6.393841921
6243,"Willow Road, Stop 6243",53.32708181,-6.365813399
6244,"Alpine Heights, Stop 6244",53.32272964,-6.408206819
6245,"Alpine Heights, Stop 6245",53.32285801,-6.408397189
6247,"Dunawley Avenue, Stop 6247",53.32548462,-6.405191867
6277,"Stocking Avenue, Stop 6277",53.27291255,-6.313017269
6278,"Stocking Wood, Stop 6278",53.27334552,-6.315669195
6279,"Woodstown, Stop 6279",53.27178019,-6.322582855
6280,"Dalriada, Stop 6280",53.2714157,-6.324786185
6282,"Ballycullen Road, Stop 6282",53.27163607,-6.328960789
6283,"Hunter's Avenue, Stop 6283",53.27342781,-6.330465295
6285,"Dalriada, Stop 6285",53.27139338,-6.325116915
6286,"Woodstown, Stop 6286",53.27193662,-6.322201886
6287,"Stocking Wood, Stop 6287",53.27345344,-6.316309707
6288,"Stocking Avenue, Stop 6288",53.27294297,-6.312626224
6289,"Adamstown Station, Stop 6289",53.33617004,-6.467500135
6290,"Adamstown Station, Stop 6290",53.33620092,-6.468505098
6298,"Airpark Avenue, Stop 6298",53.27450675,-6.303747761
6324,"Prospect Estate, Stop 6324",53.27633615,-6.30219078
6325,"Airpark Avenue, Stop 6325",53.27454825,-6.303506202
6326,"Woodstown SC, Stop 6326",53.27593773,-6.331267177
6335,"Woodstown Avenue, Stop 6335",53.27415507,-6.331051725
6336,"Prospect Estate, Stop 6336",53.27643624,-6.302276785
6339,"Stocking Lane, Stop 6339",53.27935684,-6.300976303
6341,"Stocking Hill, Stop 6341",53.27301246,-6.30865004
6342,"Stocking Hill, Stop 6342",53.27304717,-6.30792895
6343,"Glenlyon Park, Stop 6343",53.27803187,-6.33126057
7015,"Lynch's Lane, Stop 7015",53.33068669,-6.431482753
7016,"Lynch's Lane, Stop 7016",53.33075332,-6.431765577
7049,"Vesey Park, Stop 7049",53.35130539,-6.449397323
7050,"Hillcrest, Stop 7050",53.35094132,-6.451122953
7062,"Whitebrook, Stop 7062",53.28480977,-6.39349379
7063,"Rosemount SC, Stop 7063",53.29024433,-6.298024227
7064,"Rosemount SC, Stop 7064",53.28950964,-6.298188432
7065,"Ballyroan Road, Stop 7065",53.28836067,-6.2982941
7066,"Butterfield Park, Stop 7066",53.28770296,-6.296295333
7067,"Whitechurch Way, Stop 7067",53.27783383,-6.288755104
7068,"St Enda's Park, Stop 7068",53.28466155,-6.281028117
7069,"Boden Park, Stop 7069",53.27939125,-6.306553595
7070,"Boden Park, Stop 7070",53.2794291,-6.306687066
7117,"Adamstown Avenue, Stop 7117",53.33764017,-6.46091525
7118,"Stratton Grove, Stop 7118",53.33733864,-6.464019484
7119,"Castlegate Drive, Stop 7119",53.33781333,-6.45970769
7120,"Adamstown Avenue, Stop 7120",53.33755685,-6.463516099
7121,"Whitestown Ind Est, Stop 7121",53.27840566,-6.37392445
7122,"Tallaght Stadium, Stop 7122",53.28261623,-6.374889382
7123,"Tallaght Stadium, Stop 7123",53.2832953,-6.375253551
7127,"Castlegate Walk, Stop 7127",53.33820711,-6.456795276
7128,"Castlegate Walk, Stop 7128",53.33796708,-6.456999159
7137,"Griffeen Avenue, Stop 7137",53.34066969,-6.443641057
7138,"Johnsbridge Avenue, Stop 7138",53.34129234,-6.445210268
7139,"Rossberry Avenue, Stop 7139",53.3392745,-6.437294576
7140,"Griffeen Avenue, Stop 7140",53.33923077,-6.437386277
7141,"Haydens Park, Stop 7141",53.33968977,-6.440868516
7142,"Foxborough Rise, Stop 7142",53.33987302,-6.428802913
7143,"Castlegate Way, Stop 7143",53.33934709,-6.453210076
7168,"Newcastle Road, Stop 7168",53.34521483,-6.45172104
7177,"Tynan Hall Park, Stop 7177",53.30694505,-6.37278003
7178,"Tynan Hall Park, Stop 7178",53.30702774,-6.372911938
7180,"Heatherview Close, Stop 7180",53.27696951,-6.372749348
7181,"Belgard Square South, Stop 7181",53.28609075,-6.373287659
7183,"Firhouse Road West, Stop 7183",53.2769787,-6.372763994
7184,"Esker Lane, Stop 7184",53.35213034,-6.436163369
7185,"Woodview, Stop 7185",53.35476222,-6.460929316
7186,"Lucan Spa Hotel, Stop 7186",53.356724,-6.465305492
7187,"Kew Park, Stop 7187",53.35756283,-6.467634039
7193,"Tandy's Lane, Stop 7193",53.353942,-6.458660468
7201,"Lindisfarne Park, Stop 7201",53.32810146,-6.411354784
7214,"Belgard Square West, Stop 7214",53.28750137,-6.375228945
7222,"Killinarden Park, Stop 7222",53.27727905,-6.378315913
7229,"Grange, Stop 7229",53.33008893,-6.451082786
7230,"Cuisine de France, Stop 7230",53.32237634,-6.453778944
7231,"Finnstown Castle, Stop 7231",53.34031891,-6.452604239
7239,"The Oval, Stop 7239",53.35406141,-6.368927567
7331,"Killinarden Park, Stop 7331",53.2771737,-6.377840047
7354,"Naas Road, Stop 7354",53.31697115,-6.375085304
7386,"Foxborough Park, Stop 7386",53.34005247,-6.427414714
7395,"Slade Hill, Stop 7395",53.2653307,-6.441416511
7432,"Mill Road, Stop 7432",53.28187584,-6.450247553
7433,"Dunawley Avenue, Stop 7433",53.3265776,-6.40492591
7440,"An Post Edmonstown, Stop 7440",53.27613023,-6.297205521
7441,"The Merry Ploughboy, Stop 7441",53.2643731,-6.297163038
7442,"St Enda's GAA Club, Stop 7442",53.2824898,-6.300702033
7443,"Templeroan Estate, Stop 7443",53.28146417,-6.306951536
7444,"St Enda's GAA Club, Stop 7444",53.28238651,-6.2991314
7445,"Scholarstown Road, Stop 7445",53.27961175,-6.302465838
7446,"Templeroan Estate, Stop 7446",53.2811782,-6.30706782
7449,"Ballyboden Crescent, Stop 7449",53.28181733,-6.295779623
7459,"Bianconi Avenue, Stop 7459",53.29084182,-6.427287849
7460,"Citywest SC, Stop 7460",53.28263162,-6.421530473
7473,"Foxdene Estate, Stop 7473",53.33905265,-6.408274692
7510,"Cloverhill Road, Stop 7510",53.34719069,-6.384495287
7550,"Donomore Crescent, Stop 7550",53.27352574,-6.380572175
7563,"Weston Hockey Club, Stop 7563",53.34557008,-6.451392762
219,"Ellenfield Road, Stop 219",53.38782762,-6.238535628
221,"Shanowen Road, Stop 221",53.3897213,-6.246892234
222,"Shanliss Road, Stop 222",53.38994545,-6.249303717
223,"Shanliss Drive, Stop 223",53.39106235,-6.251919204
224,"Shanard Road, Stop 224",53.39083484,-6.254183878
225,"Shanowen Avenue, Stop 225",53.39066668,-6.257438451
226,"Shanard Avenue, Stop 226",53.39114056,-6.262200464
227,"Shanliss Drive, Stop 227",53.39114381,-6.251344506
228,"Shanliss Road, Stop 228",53.39184365,-6.25987131
229,"Oldtown Road, Stop 229",53.39139952,-6.256536433
230,"Shanowen Road, Stop 230",53.38988802,-6.249065508
231,"Shanvarna Road Est, Stop 231",53.38924008,-6.245949764
232,"Shantalla Avenue, Stop 232",53.38798443,-6.236980579
